Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
129412411,9/26/2021 7:42,9/26/2021 10:59,70701,11778,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
129412934,9/26/2021 7:46,9/26/2021 8:16,70801,1783,1044,Zulema St & Coltart Ave,1004,First Ave & B St (T Station),Customer
129413963,9/26/2021 7:55,9/26/2021 7:57,70613,122,1056,Wood St & Sixth Ave,,BIKE 70613,Subscriber
129414274,9/26/2021 7:58,9/26/2021 8:03,70067,317,1038,Boulevard of the Allies & Parkview Ave,,BIKE 70067,Subscriber
129414395,9/26/2021 7:59,9/26/2021 8:35,70124,2205,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
129414599,9/26/2021 8:00,9/26/2021 8:04,70842,223,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
129415290,9/26/2021 8:06,9/26/2021 8:15,70685,550,1013,Isabella St & Federal St (PNC Park),1011,Fort Duquesne Blvd & 7th St,Subscriber
129415492,9/26/2021 8:08,9/26/2021 8:14,70067,333,,BIKE 70067,,BIKE 70067,Subscriber
129415597,9/26/2021 8:09,9/26/2021 8:12,70639,165,1038,Boulevard of the Allies & Parkview Ave,1039,Atwood St & Bates St,Subscriber
129416556,9/26/2021 8:16,9/26/2021 8:22,70665,353,49801,Microsoft,1013,Isabella St & Federal St (PNC Park),Customer
129416817,9/26/2021 8:18,9/26/2021 8:37,70067,1092,,BIKE 70067,1069,Beacon St & Murray Ave,Subscriber
129417184,9/26/2021 8:21,9/26/2021 8:45,70898,1396,1033,Ivy St & Walnut St   ,1068,Forbes Ave & Murray Ave,Customer
129417342,9/26/2021 8:23,9/26/2021 8:45,70617,1334,1033,Ivy St & Walnut St   ,1068,Forbes Ave & Murray Ave,Customer
129418000,9/26/2021 8:27,9/26/2021 8:53,70770,1539,1048,S 18th St & Sidney St,1003,First Ave & Smithfield St,Customer
129418052,9/26/2021 8:28,9/26/2021 9:55,70564,5213,49391,E Liberty Blvd & Negley Ave,49391,E Liberty Blvd & Negley Ave,Customer
129418499,9/26/2021 8:31,9/26/2021 8:55,70501,1446,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
129418802,9/26/2021 8:34,9/26/2021 9:00,70639,1582,1039,Atwood St & Bates St,1038,Boulevard of the Allies & Parkview Ave,Customer
129419083,9/26/2021 8:36,9/26/2021 8:47,70401,678,49301,Centre Ave & N Craig St,1023,Liberty Ave & Baum Blvd,Customer
129419623,9/26/2021 8:40,9/26/2021 8:48,70140,453,49701,Third Ave & Stanwix St,49701,Third Ave & Stanwix St,Subscriber
129419629,9/26/2021 8:40,9/26/2021 9:00,71207,1219,49701,Third Ave & Stanwix St,1084,Hot Metal St & Tunnel Blvd,Subscriber
129419775,9/26/2021 8:41,9/26/2021 9:00,70674,1144,49701,Third Ave & Stanwix St,1084,Hot Metal St & Tunnel Blvd,Subscriber
129420251,9/26/2021 8:45,9/26/2021 9:10,70842,1487,1041,Fifth Ave & S Bouquet St,1033,Ivy St & Walnut St   ,Subscriber
129420264,9/26/2021 8:45,9/26/2021 9:13,70489,1680,1099,Forbes Ave & S Craig St,1020,42nd & Penn Ave.,Subscriber
129420485,9/26/2021 8:47,9/26/2021 8:52,70932,342,49581,Liberty Ave & 37th St,1059,Burns White Center at 3 Crossings,Subscriber
129422158,9/26/2021 9:00,9/26/2021 9:08,71157,473,1033,Ivy St & Walnut St   ,1034,Ellsworth Ave & N Neville St,Subscriber
129422846,9/26/2021 9:05,9/26/2021 9:09,70921,237,1097,Tennyson Ave & Fifth Ave,1097,Tennyson Ave & Fifth Ave,Subscriber
129422973,9/26/2021 9:06,9/26/2021 9:09,70794,168,1097,Tennyson Ave & Fifth Ave,1097,Tennyson Ave & Fifth Ave,Subscriber
129423078,9/26/2021 9:07,9/27/2021 9:33,70535,87926,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
129423757,9/26/2021 9:12,9/26/2021 10:03,70823,3054,49641,11th St & Penn Ave,1056,Wood St & Sixth Ave,Customer
129423758,9/26/2021 9:12,9/26/2021 9:28,70217,951,,BIKE 70217,,BIKE 70217,Subscriber
129424006,9/26/2021 9:14,9/26/2021 10:03,70923,2930,49641,11th St & Penn Ave,1056,Wood St & Sixth Ave,Customer
129424019,9/26/2021 9:14,9/26/2021 9:34,70641,1174,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1007,Stevenson St & Forbes Ave,Subscriber
129424043,9/26/2021 9:14,9/26/2021 11:23,70743,7699,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
129424082,9/26/2021 9:15,9/26/2021 11:23,70861,7715,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
129425228,9/26/2021 9:24,9/26/2021 9:32,70594,526,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129425269,9/26/2021 9:24,9/26/2021 9:32,71229,476,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129425292,9/26/2021 9:24,9/26/2021 9:54,70975,1819,49391,E Liberty Blvd & Negley Ave,49391,E Liberty Blvd & Negley Ave,Customer
129428639,9/26/2021 9:49,9/26/2021 9:59,70933,616,1086,Technology Dr & Bates St ,1086,Technology Dr & Bates St ,Customer
129428652,9/26/2021 9:49,9/26/2021 12:14,70505,8681,1060,Penn Ave & 29th St,49501,Penn Ave & 39th St,Customer
129428664,9/26/2021 9:49,9/26/2021 12:15,70634,8748,1060,Penn Ave & 29th St,49501,Penn Ave & 39th St,Customer
129428846,9/26/2021 9:51,9/26/2021 10:01,70836,595,1049,S 12th St & E Carson St,1003,First Ave & Smithfield St,Subscriber
129428923,9/26/2021 9:51,9/26/2021 10:16,70542,1468,49951,Butler St & 36th St,1013,Isabella St & Federal St (PNC Park),Customer
129429015,9/26/2021 9:52,9/26/2021 10:47,70525,3326,1072,Glasshouse,1072,Glasshouse,Subscriber
129429027,9/26/2021 9:52,9/26/2021 10:17,70545,1508,1017,21st St & Penn Ave,49561,Butler St & 48th St,Subscriber
129429047,9/26/2021 9:52,9/26/2021 10:01,70668,543,1070,Hobart St & Wightman St,,BIKE 70668,Subscriber
129429120,9/26/2021 9:53,9/26/2021 10:17,70847,1454,1017,21st St & Penn Ave,49561,Butler St & 48th St,Customer
129429186,9/26/2021 9:53,9/26/2021 10:20,70046,1609,1017,21st St & Penn Ave,49561,Butler St & 48th St,Customer
129429198,9/26/2021 9:53,9/26/2021 10:02,70803,486,1019,42nd St & Butler St,1061,33rd St & Penn Ave ,Customer
129429344,9/26/2021 9:55,9/26/2021 10:14,70706,1180,1056,Wood St & Sixth Ave,1048,S 18th St & Sidney St,Subscriber
129429357,9/26/2021 9:55,9/26/2021 10:10,70508,929,1032,Walnut St & College St,1093,S Bouquet Ave & Sennott St,Subscriber
129429517,9/26/2021 9:56,9/26/2021 10:02,70590,333,1019,42nd St & Butler St,1061,33rd St & Penn Ave ,Customer
129429589,9/26/2021 9:56,9/26/2021 10:20,70445,1436,1000,Liberty Ave & Stanwix St,49611,24th St & Smallman St,Subscriber
129429619,9/26/2021 9:57,9/26/2021 10:22,71210,1542,1000,Liberty Ave & Stanwix St,49611,24th St & Smallman St,Subscriber
129429663,9/26/2021 9:57,9/26/2021 10:27,70552,1791,49951,Butler St & 36th St,49611,24th St & Smallman St,Customer
129429878,9/26/2021 9:59,9/26/2021 10:26,70915,1664,1010,10th St & Penn Ave,49611,24th St & Smallman St,Customer
129430028,9/26/2021 10:00,9/27/2021 10:40,70763,88805,49561,Butler St & 48th St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129430192,9/26/2021 10:01,9/26/2021 10:35,70029,2010,1086,Technology Dr & Bates St ,1086,Technology Dr & Bates St ,Customer
129430235,9/26/2021 10:01,9/26/2021 10:46,70772,2652,49561,Butler St & 48th St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129430988,9/26/2021 10:07,9/26/2021 10:43,70932,2115,1059,Burns White Center at 3 Crossings,1059,Burns White Center at 3 Crossings,Customer
129431003,9/26/2021 10:07,9/26/2021 10:44,70912,2167,1059,Burns White Center at 3 Crossings,1059,Burns White Center at 3 Crossings,Customer
129431309,9/26/2021 10:10,9/26/2021 10:12,70277,136,1032,Walnut St & College St,1031,Maryland Ave & Ellsworth Ave,Subscriber
129431869,9/26/2021 10:14,9/26/2021 10:46,70853,1883,1000,Liberty Ave & Stanwix St,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
129432069,9/26/2021 10:16,9/26/2021 10:31,70124,909,1000,Liberty Ave & Stanwix St,49611,24th St & Smallman St,Customer
129432122,9/26/2021 10:16,9/26/2021 10:32,70901,918,1000,Liberty Ave & Stanwix St,49611,24th St & Smallman St,Customer
129432259,9/26/2021 10:17,9/26/2021 10:26,70508,519,1093,S Bouquet Ave & Sennott St,1086,Technology Dr & Bates St ,Subscriber
129432405,9/26/2021 10:19,9/26/2021 10:25,70217,377,,BIKE 70217,1026,Penn Ave & S Whitfield St,Subscriber
129432865,9/26/2021 10:22,9/26/2021 10:44,70470,1296,1007,Stevenson St & Forbes Ave,1034,Ellsworth Ave & N Neville St,Subscriber
129432995,9/26/2021 10:24,9/26/2021 10:50,70304,1601,1005,Forbes Ave & Grant St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
129433109,9/26/2021 10:24,9/26/2021 10:45,70921,1246,1097,Tennyson Ave & Fifth Ave,1027,Shady Ave & Ellsworth Ave,Customer
129433416,9/26/2021 10:27,9/26/2021 12:39,70905,7957,49651,Grant St & Strawberry Way,1009,12th St & Penn Ave,Customer
129433441,9/26/2021 10:27,9/26/2021 11:59,70066,5536,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Subscriber
129433622,9/26/2021 10:28,9/26/2021 10:55,70633,1602,1019,42nd St & Butler St,1011,Fort Duquesne Blvd & 7th St,Customer
129434108,9/26/2021 10:32,9/26/2021 10:54,71213,1321,1044,Zulema St & Coltart Ave,1002,Third Ave & Wood St,Customer
129434317,9/26/2021 10:34,9/26/2021 10:49,70900,915,1021,Taylor St & Liberty Ave,1060,Penn Ave & 29th St,Subscriber
129434667,9/26/2021 10:37,9/26/2021 10:52,70794,922,1097,Tennyson Ave & Fifth Ave,1044,Zulema St & Coltart Ave,Subscriber
129435463,9/26/2021 10:43,9/27/2021 13:02,71182,94739,49951,Butler St & 36th St,1001,Forbes Ave & Market Square,Customer
129435706,9/26/2021 10:45,9/26/2021 11:17,70025,1918,49951,Butler St & 36th St,1001,Forbes Ave & Market Square,Customer
129435710,9/26/2021 10:45,9/26/2021 10:48,71159,207,1088,Frazier St & Dawson St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
129435714,9/26/2021 10:45,9/26/2021 10:58,70276,776,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1047,S 22nd St & E Carson St,Customer
129436357,9/26/2021 10:50,9/26/2021 11:09,70489,1157,1020,42nd & Penn Ave.,1099,Forbes Ave & S Craig St,Subscriber
129436394,9/26/2021 10:50,9/26/2021 11:07,71220,1016,1015,Federal St & E North Ave,1000,Liberty Ave & Stanwix St,Subscriber
129436404,9/26/2021 10:50,9/26/2021 11:02,70865,701,1033,Ivy St & Walnut St   ,,BIKE 70865,Subscriber
129436486,9/26/2021 10:51,9/26/2021 11:00,70977,553,1010,10th St & Penn Ave,1016,17th St & Penn Ave,Customer
129436497,9/26/2021 10:51,9/26/2021 11:00,70928,539,49671,9th St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,Customer
129436579,9/26/2021 10:51,9/26/2021 11:00,71225,496,1010,10th St & Penn Ave,1016,17th St & Penn Ave,Customer
129436617,9/26/2021 10:52,9/26/2021 11:01,70860,564,49651,Grant St & Strawberry Way,49611,24th St & Smallman St,Customer
129437289,9/26/2021 10:57,9/26/2021 11:08,70706,653,1048,S 18th St & Sidney St,1072,Glasshouse,Customer
129437808,9/26/2021 11:01,9/26/2021 11:45,70501,2651,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
129437996,9/26/2021 11:02,9/27/2021 12:49,70950,92803,1069,Beacon St & Murray Ave,1037,Frew St & Schenley Dr,Subscriber
129437999,9/26/2021 11:02,9/26/2021 11:59,70709,3411,49401,Stanton Ave & N Negley Ave,49401,Stanton Ave & N Negley Ave,Customer
129438073,9/26/2021 11:03,9/27/2021 9:17,70705,80036,49401,Stanton Ave & N Negley Ave,49371,E Liberty Blvd & Larimer Ave,Customer
129438235,9/26/2021 11:04,9/26/2021 11:19,70712,873,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1033,Ivy St & Walnut St   ,Subscriber
129438331,9/26/2021 11:05,9/26/2021 11:13,70685,470,1011,Fort Duquesne Blvd & 7th St,,BIKE 70685,Customer
129438827,9/26/2021 11:09,9/26/2021 11:32,70900,1391,1060,Penn Ave & 29th St,1061,33rd St & Penn Ave ,Customer
129438841,9/26/2021 11:09,9/26/2021 11:22,71173,759,1020,42nd & Penn Ave.,1026,Penn Ave & S Whitfield St,Subscriber
129439232,9/26/2021 11:12,9/26/2021 11:19,70803,428,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
129439415,9/26/2021 11:13,9/26/2021 11:25,70607,710,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1043,S Millvale Ave & Centre Ave,Subscriber
129439436,9/26/2021 11:14,9/26/2021 11:50,70765,2210,1072,Glasshouse,1016,17th St & Penn Ave,Customer
129439568,9/26/2021 11:15,9/26/2021 11:53,70862,2283,1002,Third Ave & Wood St,1017,21st St & Penn Ave,Customer
129439646,9/26/2021 11:15,9/26/2021 11:56,70438,2423,1002,Third Ave & Wood St,1017,21st St & Penn Ave,Customer
129439710,9/26/2021 11:16,9/26/2021 11:58,70942,2555,1010,10th St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,Customer
129439782,9/26/2021 11:16,9/26/2021 11:23,70685,420,,BIKE 70685,1011,Fort Duquesne Blvd & 7th St,Customer
129439826,9/26/2021 11:17,9/26/2021 11:32,70753,914,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
129440008,9/26/2021 11:18,9/26/2021 11:28,70596,608,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
129440017,9/26/2021 11:18,9/26/2021 11:43,70099,1473,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),,BIKE 70099,Subscriber
129440042,9/26/2021 11:18,9/26/2021 12:18,70589,3575,1017,21st St & Penn Ave,49941,Allegheny Station,Customer
129440076,9/26/2021 11:18,9/26/2021 12:18,70972,3543,1017,21st St & Penn Ave,49941,Allegheny Station,Customer
129440305,9/26/2021 11:20,9/26/2021 11:35,71225,905,1016,17th St & Penn Ave,49951,Butler St & 36th St,Customer
129440410,9/26/2021 11:21,9/26/2021 11:28,70833,432,,BIKE 70833,1072,Glasshouse,Customer
129440425,9/26/2021 11:21,9/26/2021 11:25,70850,244,1039,Atwood St & Bates St,1044,Zulema St & Coltart Ave,Subscriber
129440515,9/26/2021 11:22,9/26/2021 15:45,70528,15816,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Customer
129440680,9/26/2021 11:23,9/26/2021 11:35,70800,746,1016,17th St & Penn Ave,49951,Butler St & 36th St,Customer
129440699,9/26/2021 11:23,9/26/2021 13:33,70542,7838,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Subscriber
129440964,9/26/2021 11:25,9/26/2021 11:38,70978,799,1044,Zulema St & Coltart Ave,1045,S 27th St & Sidney St. (Southside Works),Subscriber
129440994,9/26/2021 11:25,9/26/2021 15:48,70649,15767,,Missing,1013,Isabella St & Federal St (PNC Park),Customer
129441144,9/26/2021 11:26,9/26/2021 12:59,70657,5577,1084,Hot Metal St & Tunnel Blvd,1013,Isabella St & Federal St (PNC Park),Customer
129441157,9/26/2021 11:26,9/26/2021 12:39,70968,4390,1001,Forbes Ave & Market Square,1072,Glasshouse,Customer
129441161,9/26/2021 11:26,9/26/2021 11:59,70803,1945,1061,33rd St & Penn Ave ,1013,Isabella St & Federal St (PNC Park),Customer
129441168,9/26/2021 11:26,9/27/2021 11:17,70958,85840,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1023,Liberty Ave & Baum Blvd,Customer
129441209,9/26/2021 11:26,9/26/2021 11:38,70782,689,1044,Zulema St & Coltart Ave,1045,S 27th St & Sidney St. (Southside Works),Subscriber
129441279,9/26/2021 11:27,9/26/2021 11:35,70080,496,1088,Frazier St & Dawson St,1093,S Bouquet Ave & Sennott St,Subscriber
129441281,9/26/2021 11:27,9/26/2021 11:56,71189,1763,1084,Hot Metal St & Tunnel Blvd,1074,South Side Trail & S 4th St,Customer
129441488,9/26/2021 11:29,9/26/2021 11:30,70596,88,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
129441494,9/26/2021 11:29,9/26/2021 11:51,70667,1325,1072,Glasshouse,1016,17th St & Penn Ave,Customer
129441703,9/26/2021 11:30,9/26/2021 12:39,70791,4155,1001,Forbes Ave & Market Square,1072,Glasshouse,Customer
129441850,9/26/2021 11:31,9/26/2021 11:51,70124,1215,49611,24th St & Smallman St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129441951,9/26/2021 11:32,9/26/2021 11:51,70901,1172,49611,24th St & Smallman St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129442229,9/26/2021 11:34,9/26/2021 11:43,70596,566,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
129442252,9/26/2021 11:34,9/26/2021 11:58,70753,1449,1061,33rd St & Penn Ave ,1013,Isabella St & Federal St (PNC Park),Customer
129442290,9/26/2021 11:34,9/26/2021 11:58,70900,1432,1061,33rd St & Penn Ave ,1013,Isabella St & Federal St (PNC Park),Customer
129442552,9/26/2021 11:36,9/26/2021 12:00,70687,1453,1017,21st St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129442564,9/26/2021 11:36,9/26/2021 13:16,70977,5972,1016,17th St & Penn Ave,49941,Allegheny Station,Customer
129442609,9/26/2021 11:36,9/26/2021 12:00,70610,1426,1017,21st St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129442865,9/26/2021 11:39,9/26/2021 12:09,70679,1814,1046,S 25th St & E Carson St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129442917,9/26/2021 11:39,9/26/2021 11:47,70527,485,1088,Frazier St & Dawson St,1093,S Bouquet Ave & Sennott St,Subscriber
129442924,9/26/2021 11:39,9/27/2021 2:53,70979,54844,1046,S 25th St & E Carson St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129442972,9/26/2021 11:39,9/26/2021 12:33,70445,3221,49611,24th St & Smallman St,49611,24th St & Smallman St,Customer
129443115,9/26/2021 11:40,9/26/2021 11:58,70590,1080,1061,33rd St & Penn Ave ,1013,Isabella St & Federal St (PNC Park),Customer
129443390,9/26/2021 11:42,9/26/2021 12:08,70417,1529,1037,Frew St & Schenley Dr,49251,Schenley Dr & Forbes Ave,Customer
129444037,9/26/2021 11:48,9/26/2021 12:25,70782,2223,1045,S 27th St & Sidney St. (Southside Works),1013,Isabella St & Federal St (PNC Park),Customer
129444728,9/26/2021 11:53,9/26/2021 16:41,70698,17263,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
129444769,9/26/2021 11:53,9/26/2021 12:10,70125,1020,1048,S 18th St & Sidney St,49701,Third Ave & Stanwix St,Subscriber
129444835,9/26/2021 11:54,9/26/2021 12:10,70994,967,1048,S 18th St & Sidney St,49701,Third Ave & Stanwix St,Subscriber
129444874,9/26/2021 11:54,9/26/2021 12:03,70527,552,1093,S Bouquet Ave & Sennott St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
129444984,9/26/2021 11:55,9/26/2021 12:15,70080,1196,1093,S Bouquet Ave & Sennott St,1047,S 22nd St & E Carson St,Subscriber
129445191,9/26/2021 11:57,9/26/2021 12:25,70606,1682,1038,Boulevard of the Allies & Parkview Ave,1082,W Station Square Dr & Bessemer Court,Subscriber
129445224,9/26/2021 11:57,9/26/2021 18:53,70800,24944,49951,Butler St & 36th St,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
129445370,9/26/2021 11:58,9/26/2021 12:58,70758,3600,1074,South Side Trail & S 4th St,1013,Isabella St & Federal St (PNC Park),Customer
129445376,9/26/2021 11:58,9/26/2021 16:42,70279,17029,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
129445501,9/26/2021 11:59,9/26/2021 16:28,70639,16127,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Customer
129445557,9/26/2021 11:59,9/26/2021 12:15,70794,948,1044,Zulema St & Coltart Ave,1044,Zulema St & Coltart Ave,Subscriber
129445644,9/26/2021 12:00,9/26/2021 13:36,70934,5756,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
129445697,9/26/2021 12:01,9/26/2021 12:20,70865,1174,,BIKE 70865,,BIKE 70865,Subscriber
129445778,9/26/2021 12:01,9/26/2021 12:15,70029,856,1086,Technology Dr & Bates St ,1086,Technology Dr & Bates St ,Customer
129445940,9/26/2021 12:02,9/26/2021 12:51,70540,2923,1015,Federal St & E North Ave,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
129445977,9/26/2021 12:03,9/26/2021 12:28,70185,1519,1048,S 18th St & Sidney St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129446081,9/26/2021 12:04,9/26/2021 12:27,71188,1425,1048,S 18th St & Sidney St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129446176,9/26/2021 12:05,9/26/2021 19:08,70966,25428,1023,Liberty Ave & Baum Blvd,1037,Frew St & Schenley Dr,Customer
129446257,9/26/2021 12:05,9/26/2021 12:24,70401,1142,1023,Liberty Ave & Baum Blvd,1037,Frew St & Schenley Dr,Customer
129446258,9/26/2021 12:05,9/26/2021 12:49,70532,2653,1001,Forbes Ave & Market Square,1084,Hot Metal St & Tunnel Blvd,Customer
129446272,9/26/2021 12:05,9/26/2021 12:33,70862,1645,1017,21st St & Penn Ave,49941,Allegheny Station,Customer
129446277,9/26/2021 12:05,9/26/2021 12:36,70438,1817,1017,21st St & Penn Ave,49941,Allegheny Station,Customer
129446697,9/26/2021 12:09,9/26/2021 12:16,70736,446,49251,Schenley Dr & Forbes Ave,49251,Schenley Dr & Forbes Ave,Subscriber
129447072,9/26/2021 12:12,9/26/2021 12:49,70025,2225,1001,Forbes Ave & Market Square,1084,Hot Metal St & Tunnel Blvd,Customer
129447217,9/26/2021 12:13,9/26/2021 12:24,71220,658,1000,Liberty Ave & Stanwix St,1015,Federal St & E North Ave,Subscriber
129447637,9/26/2021 12:17,9/26/2021 12:29,70667,757,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Subscriber
129447646,9/26/2021 12:17,9/26/2021 13:18,70743,3684,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
129447648,9/26/2021 12:17,9/26/2021 12:23,70831,382,1046,S 25th St & E Carson St,1002,Third Ave & Wood St,Subscriber
129447690,9/26/2021 12:17,9/26/2021 12:28,70707,627,1034,Ellsworth Ave & N Neville St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
129447746,9/26/2021 12:18,9/26/2021 12:25,70668,445,,BIKE 70668,1070,Hobart St & Wightman St,Subscriber
129447767,9/26/2021 12:18,9/26/2021 12:28,71157,602,1034,Ellsworth Ave & N Neville St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
129447768,9/26/2021 12:18,9/26/2021 13:18,70801,3624,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
129447852,9/26/2021 12:19,9/26/2021 12:36,70785,1027,1033,Ivy St & Walnut St   ,1021,Taylor St & Liberty Ave,Customer
129447875,9/26/2021 12:19,9/26/2021 13:31,70861,4327,1004,First Ave & B St (T Station),49951,Butler St & 36th St,Customer
129447918,9/26/2021 12:19,9/26/2021 12:28,70709,555,49401,Stanton Ave & N Negley Ave,1033,Ivy St & Walnut St   ,Subscriber
129448182,9/26/2021 12:21,9/26/2021 12:36,70983,866,1033,Ivy St & Walnut St   ,1021,Taylor St & Liberty Ave,Customer
129448197,9/26/2021 12:22,9/26/2021 12:27,71160,294,1035,Fifth Ave & S Dithridge St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
129448284,9/26/2021 12:22,9/26/2021 12:52,70865,1778,,BIKE 70865,,BIKE 70865,Subscriber
129448340,9/26/2021 12:23,9/26/2021 13:31,70836,4098,1003,First Ave & Smithfield St,49951,Butler St & 36th St,Customer
129448439,9/26/2021 12:24,9/26/2021 12:49,70898,1500,1068,Forbes Ave & Murray Ave,1094,O'Hara St & Desoto St,Subscriber
129448928,9/26/2021 12:28,9/26/2021 13:06,71210,2257,49611,24th St & Smallman St,49921,W General Robinson St & Chuck Noll Way,Customer
129449064,9/26/2021 12:29,9/26/2021 13:05,70915,2181,49611,24th St & Smallman St,49921,W General Robinson St & Chuck Noll Way,Customer
129449320,9/26/2021 12:31,9/26/2021 12:37,71160,365,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1034,Ellsworth Ave & N Neville St,Subscriber
129449723,9/26/2021 12:35,9/26/2021 12:55,70712,1179,1033,Ivy St & Walnut St   ,49401,Stanton Ave & N Negley Ave,Customer
129450221,9/26/2021 12:40,9/26/2021 12:48,70703,460,1038,Boulevard of the Allies & Parkview Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
129450237,9/26/2021 12:40,9/27/2021 0:10,71172,41412,1068,Forbes Ave & Murray Ave,1035,Fifth Ave & S Dithridge St,Customer
129450398,9/26/2021 12:42,9/26/2021 12:52,70685,607,1011,Fort Duquesne Blvd & 7th St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129450477,9/26/2021 12:43,9/26/2021 15:38,70823,10549,1056,Wood St & Sixth Ave,1056,Wood St & Sixth Ave,Customer
129450692,9/26/2021 12:44,9/26/2021 16:18,70225,12821,49801,Microsoft,,BIKE 70225,Customer
129450787,9/26/2021 12:45,9/26/2021 13:09,70832,1415,49561,Butler St & 48th St,1011,Fort Duquesne Blvd & 7th St,Customer
129450834,9/26/2021 12:46,9/26/2021 13:07,70701,1239,1084,Hot Metal St & Tunnel Blvd,1004,First Ave & B St (T Station),Customer
129450941,9/26/2021 12:47,9/26/2021 12:52,70433,320,1062,S Winebiddle St & Penn Ave,1024,S Negley Ave & Baum Blvd,Subscriber
129451356,9/26/2021 12:51,9/26/2021 12:58,71175,429,1023,Liberty Ave & Baum Blvd,1029,Alder St & S Highland Ave,Subscriber
129451561,9/26/2021 12:52,9/26/2021 13:11,70667,1137,1013,Isabella St & Federal St (PNC Park),49691,Liberty Ave & 6th St,Subscriber
129451619,9/26/2021 12:53,9/26/2021 13:10,70633,1025,1011,Fort Duquesne Blvd & 7th St,1000,Liberty Ave & Stanwix St,Subscriber
129451643,9/26/2021 12:53,9/26/2021 13:10,70037,1033,1011,Fort Duquesne Blvd & 7th St,1000,Liberty Ave & Stanwix St,Subscriber
129451740,9/26/2021 12:54,9/26/2021 15:22,70532,8841,1084,Hot Metal St & Tunnel Blvd,,BIKE 70532,Subscriber
129451761,9/26/2021 12:55,9/26/2021 15:22,71207,8825,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
